time_steps,reward ep.,length
808960,0.8800000000000001,10.8
814080,0.6400000000000001,12.4
819200,2.380000000000001,22.0
824320,1.760000000000001,18.0
829440,1.3200000000000003,13.2
834560,1.1800000000000002,7.8
839680,1.3600000000000005,15.8
844800,1.1000000000000003,15.0
849920,0.36,11.6
855040,1.0400000000000005,16.6
860160,0.8400000000000002,12.4
865280,0.68,10.8
870400,1.2200000000000006,16.2
875520,0.8400000000000002,14.6
880640,0.5200000000000001,13.2
885760,1.2600000000000002,12.6
890880,1.3400000000000003,15.4
896000,0.32,11.2
901120,2.6000000000000014,24.6
906240,1.6200000000000006,20.4
911360,2.160000000000001,21.8
916480,0.8600000000000003,14.8
921600,1.1800000000000004,16.0
926720,0.5399999999999998,9.4
931840,1.4000000000000004,16.2
936960,0.9200000000000003,11.2
942080,2.2400000000000007,18.4
947200,0.8200000000000003,14.2
952320,1.1,17.0
957440,1.1200000000000006,15.4
962560,1.1600000000000004,17.6
967680,0.54,9.4
972800,1.6199999999999999,14.2
977920,0.5199999999999999,11.2
983040,1.6200000000000003,16.2
988160,1.7400000000000002,15.6
993280,1.2600000000000002,14.6
998400,0.5600000000000002,13.6
